,fragment.ID.full,Intercept,umol.L.sec,Temp.C,fragment.ID,genotype,run,trial,temp.Cat,light_dark,treatment,surf.area.cm2,volume.mls,volume,umol.sec,BLANK,blank.rate,umol.sec.corr,umol.cm2.hr,rate.type,individual.ID
694,M603d_2905D,174.1243281,-0.006621783,28.22576419,M603d,M6,2905D,2905,29,dark,T3,23.67504942,611.375,0.611375,-0.004048393,0,-0.000930057,-0.003118335,-0.474170378,R,M603
695,M603d_3001,193.9015515,0.005643238,28.86613166,M603d,M6,3001,3001,30,light,T3,23.67504942,611.375,0.611375,0.003450135,0,-0.001367605,0.00481774,0.732579815,NP,M603
696,M603d_3001D,195.6339206,-0.008467633,28.95810462,M603d,M6,3001D,3001,30,dark,T3,23.67504942,611.375,0.611375,-0.005176899,0,-0.001457342,-0.003719558,-0.565591522,R,M603
697,M603d_3103,160.6500315,0.006740927,30.49427192,M603d,M6,3103,3103,31,light,T3,23.67504942,611.375,0.611375,0.004121235,0,-0.00115778,0.005279014,0.802720684,NP,M603
698,M603d_3103D,163.195342,-0.007134595,30.37202762,M603d,M6,3103D,3103,31,dark,T3,23.67504942,611.375,0.611375,-0.004361913,0,-0.001074048,-0.003287866,-0.499948949,R,M603
699,M603d_3204,149.3941206,0.004431136,31.21435903,M603d,M6,3204,3204,32,light,T3,23.67504942,611.375,0.611375,0.002709086,0,-0.001794835,0.004503921,0.684860872,NP,M603
700,M603d_3204D,149.1380287,-0.00758939,31.29777818,M603d,M6,3204D,3204,32,dark,T3,23.67504942,611.375,0.611375,-0.004639964,0,-0.001107869,-0.003532095,-0.537086182,R,M603
701,M603d_3306,105.3899158,3.19E-05,32.52846709,M603d,M6,3306,3306,33,light,T3,23.67504942,611.375,0.611375,1.95E-05,0,-0.001209878,0.001229388,0.186939306,NP,M603
702,M603d_3306D,103.4648039,-0.005128809,32.43572633,M603d,M6,3306D,3306,33,dark,T3,23.67504942,611.375,0.611375,-0.003135626,0,-0.000784078,-0.002351548,-0.357573599,R,M603
703,M603d_3401,168.2047193,-0.001268205,32.95190283,M603d,M6,3401,3401,34,light,T3,23.67504942,611.375,0.611375,-0.000775349,0,-0.000490968,-0.000284381,-0.043242649,NP,M603
704,M603d_3401D,165.6393284,-0.004881455,33.01158099,M603d,M6,3401D,3401,34,dark,T3,23.67504942,611.375,0.611375,-0.002984399,0,-0.000508913,-0.002475487,-0.376419568,R,M603
705,M60Ca_2706,158.2475418,0.003115663,26.29118037,M60Ca,M6,2706,2706,27,light,C,23.94646824,610.625,0.610625,0.001902502,0,-0.000441294,0.002343796,0.352355268,NP,M60C
706,M60Ca_2706D,159.8125752,-0.004827307,26.27136679,M60Ca,M6,2706D,2706,27,dark,C,23.94646824,610.625,0.610625,-0.002947674,0,-0.000362934,-0.00258474,-0.388577669,R,M60C
707,M60Ca_2802,196.582176,0.005212487,27.13421339,M60Ca,M6,2802,2802,28,light,C,23.94646824,610.625,0.610625,0.003182875,0,-0.00036587,0.003548745,0.53350169,NP,M60C
708,M60Ca_2802D,198.75017,-0.00537977,27.12133908,M60Ca,M6,2802D,2802,28,dark,C,23.94646824,610.625,0.610625,-0.003285022,0,-0.000375731,-0.002909291,-0.437369256,R,M60C
709,M60Ca_2903,204.1541842,0.006182474,28.44959961,M60Ca,M6,2903,2903,29,light,C,23.94646824,610.625,0.610625,0.003775173,0,-0.000227656,0.004002829,0.601766607,NP,M60C
710,M60Ca_2903D,209.5519537,-0.004433037,28.35137763,M60Ca,M6,2903D,2903,29,dark,C,23.94646824,610.625,0.610625,-0.002706923,0,-0.000147665,-0.002559258,-0.3847469,R,M60C
711,M60Ca_3005,125.019838,-0.002677348,29.18514998,M60Ca,M6,3005,3005,30,light,C,23.94646824,610.625,0.610625,-0.001634856,0,-0.002448824,0.000813968,0.122368107,NP,M60C
712,M60Ca_3005D,119.85885,-0.008317438,29.20171291,M60Ca,M6,3005D,3005,30,dark,C,23.94646824,610.625,0.610625,-0.005078835,0,-0.002376005,-0.00270283,-0.406330831,R,M60C
713,M60Ca_3101,184.3847304,0.007292707,30.3514694,M60Ca,M6,3101,3101,31,light,C,23.94646824,610.625,0.610625,0.004453109,0,-0.000597734,0.005050843,0.759320086,NP,M60C
714,M60Ca_3101D,187.5601487,-0.006337006,30.36909236,M60Ca,M6,3101D,3101,31,dark,C,23.94646824,610.625,0.610625,-0.003869534,0,-0.000855326,-0.003014208,-0.453141943,R,M60C
715,M60Ca_3202,164.7453834,0.006521071,31.38580314,M60Ca,M6,3202,3202,32,light,C,23.94646824,610.625,0.610625,0.003981929,0,-0.000568563,0.004550492,0.684099618,NP,M60C
716,M60Ca_3202D,167.579892,-0.006090862,31.38277064,M60Ca,M6,3202D,3202,32,dark,C,23.94646824,610.625,0.610625,-0.003719233,0,-0.000687038,-0.003032195,-0.455845954,R,M60C
717,M60Ca_3304,129.0819453,0.000800045,32.42748933,M60Ca,M6,3304,3304,33,light,C,23.94646824,610.625,0.610625,0.000488527,0,-0.000977273,0.001465801,0.220361593,NP,M60C
718,M60Ca_3304D,126.4561936,-0.005564687,32.39924332,M60Ca,M6,3304D,3304,33,dark,C,23.94646824,610.625,0.610625,-0.003397937,0,-0.000891225,-0.002506712,-0.376847373,R,M60C
719,M60Ca_3405,122.717919,-0.003916005,33.10696028,M60Ca,M6,3405,3405,34,light,C,23.94646824,610.625,0.610625,-0.002391211,0,-0.001581319,-0.000809892,-0.121755419,NP,M60C
720,M60Ca_3405D,118.0746374,-0.00506629,33.18198772,M60Ca,M6,3405D,3405,34,dark,C,23.94646824,610.625,0.610625,-0.003093604,0,-0.001064482,-0.002029121,-0.30504856,R,M60C
721,M60Cb_2704,172.4512387,0.003750283,26.28498025,M60Cb,M6,2704,2704,27,light,C,19.44757401,611.375,0.611375,0.002292829,0,-0.00037831,0.002671139,0.494462715,NP,M60C
722,M60Cb_2704D,173.9223454,-0.004081085,26.26309593,M60Cb,M6,2704D,2704,27,dark,C,19.44757401,611.375,0.611375,-0.002495073,0,-0.000403819,-0.002091255,-0.387118536,R,M60C
723,M60Cb_2805,170.0926761,0.00252351,27.37145484,M60Cb,M6,2805,2805,28,light,C,19.44757401,611.375,0.611375,0.001542811,0,-0.000800714,0.002343525,0.433817137,NP,M60C
724,M60Cb_2805D,169.1839075,-0.004958105,27.34688329,M60Cb,M6,2805D,2805,28,dark,C,19.44757401,611.375,0.611375,-0.003031262,0,-0.000873538,-0.002157723,-0.399422772,R,M60C
725,M60Cb_2901,187.4958392,0.005551269,28.30766567,M60Cb,M6,2901,2901,29,light,C,19.44757401,611.375,0.611375,0.003393907,0,-4.66E-06,0.00339857,0.629119788,NP,M60C
726,M60Cb_2901D,190.1021957,-0.004281706,28.24647955,M60Cb,M6,2901D,2901,29,dark,C,19.44757401,611.375,0.611375,-0.002617728,0,-0.000116389,-0.002501339,-0.463030498,R,M60C
727,M60Cb_3002,155.5104207,0.00162521,29.40099195,M60Cb,M6,3002,3002,30,light,C,19.44757401,611.375,0.611375,0.000993613,0,-0.001859087,0.002852699,0.528071937,NP,M60C
728,M60Cb_3002D,154.2507996,-0.006239517,29.37323314,M60Cb,M6,3002D,3002,30,dark,C,19.44757401,611.375,0.611375,-0.003814685,0,-0.001771112,-0.002043572,-0.378291959,R,M60C
729,M60Cb_3104,139.8210353,0.003384096,30.02411286,M60Cb,M6,3104,3104,31,light,C,19.44757401,611.375,0.611375,0.002068952,0,-0.001246625,0.003315576,0.613756496,NP,M60C
730,M60Cb_3104D,140.0176421,-0.005444934,30.04231875,M60Cb,M6,3104D,3104,31,dark,C,19.44757401,611.375,0.611375,-0.003328896,0,-0.001182893,-0.002146003,-0.397253247,R,M60C
731,M60Cb_3206,127.5755578,-0.001852075,31.35804599,M60Cb,M6,3206,3206,32,light,C,19.44757401,611.375,0.611375,-0.001132313,0,-0.001838183,0.000705871,0.130665913,NP,M60C
732,M60Cb_3206D,124.0036401,-0.006770466,31.35983375,M60Cb,M6,3206D,3206,32,dark,C,19.44757401,611.375,0.611375,-0.004139294,0,-0.001648052,-0.002491242,-0.461161438,R,M60C
733,M60Cb_3301,163.4521791,0.000994675,32.35930273,M60Cb,M6,3301,3301,33,light,C,19.44757401,611.375,0.611375,0.000608119,0,-0.001160668,0.001768787,0.327425606,NP,M60C
734,M60Cb_3301D,160.5043294,-0.005626381,32.45287845,M60Cb,M6,3301D,3301,33,dark,C,19.44757401,611.375,0.611375,-0.003439829,0,-0.000949274,-0.002490555,-0.461034194,R,M60C
735,M60Cb_3403,146.6289145,-0.002826318,33.17980026,M60Cb,M6,3403,3403,34,light,C,19.44757401,611.375,0.611375,-0.00172794,0,-0.001828995,0.000101054,0.01870648,NP,M60C
736,M60Cb_3403D,142.6645061,-0.004123031,33.18091069,M60Cb,M6,3403D,3403,34,dark,C,19.44757401,611.375,0.611375,-0.002520718,0,-0.001420949,-0.001099769,-0.203581681,R,M60C
737,M60Cc_2706,162.452919,0.00409228,26.39596864,M60Cc,M6,2706,2706,27,light,C,27.88246036,611.25,0.61125,0.002501406,0,-0.000441294,0.0029427,0.379942137,NP,M60C
738,M60Cc_2706D,164.5753969,-0.005670537,26.34844522,M60Cc,M6,2706D,2706,27,dark,C,27.88246036,611.25,0.61125,-0.003466116,0,-0.000362934,-0.003103181,-0.400662358,R,M60C
739,M60Cc_2801,188.0902052,0.005630571,27.16112401,M60Cc,M6,2801,2801,28,light,C,27.88246036,611.25,0.61125,0.003441686,0,-0.000103801,0.003545488,0.457770061,NP,M60C
740,M60Cc_2801D,190.1615956,-0.005525674,27.10480173,M60Cc,M6,2801D,2801,28,dark,C,27.88246036,611.25,0.61125,-0.003377568,0,-0.000169487,-0.003208081,-0.414206308,R,M60C
741,M60Cc_2903,191.2514526,0.007738122,28.80629054,M60Cc,M6,2903,2903,29,light,C,27.88246036,611.25,0.61125,0.004729927,0,-0.000227656,0.004957583,0.640090495,NP,M60C
742,M60Cc_2903D,198.0632673,-0.004725968,28.55941077,M60Cc,M6,2903D,2903,29,dark,C,27.88246036,611.25,0.61125,-0.002888748,0,-0.000147665,-0.002741083,-0.353910612,R,M60C
743,M60Cc_3004,119.4006253,-0.001372521,29.33993631,M60Cc,M6,3004,3004,30,light,C,27.88246036,611.25,0.61125,-0.000838953,0,-0.002305267,0.001466314,0.189320791,NP,M60C
744,M60Cc_3004D,127.4394932,-0.008490154,29.27355542,M60Cc,M6,3004D,3004,30,dark,C,27.88246036,611.25,0.61125,-0.005189606,0,-0.002192911,-0.002996695,-0.386913577,R,M60C
745,M60Cc_3106,137.438857,0.000559618,29.88401847,M60Cc,M6,3106,3106,31,light,C,27.88246036,611.25,0.61125,0.000342066,0,-0.001763068,0.002105134,0.271801105,NP,M60C
746,M60Cc_3106D,135.5062926,-0.009007157,29.97430579,M60Cc,M6,3106D,3106,31,dark,C,27.88246036,611.25,0.61125,-0.005505625,0,-0.001704527,-0.003801098,-0.490772808,R,M60C
747,M60Cc_3202,157.2150392,0.007547,31.47486591,M60Cc,M6,3202,3202,32,light,C,27.88246036,611.25,0.61125,0.004613104,0,-0.000568563,0.005181666,0.669022717,NP,M60C
748,M60Cc_3202D,160.4019801,-0.006433302,31.46723326,M60Cc,M6,3202D,3202,32,dark,C,27.88246036,611.25,0.61125,-0.003932356,0,-0.000687038,-0.003245318,-0.419014117,R,M60C
749,M60Cc_3303,139.2857842,0.002044734,32.50392171,M60Cc,M6,3303,3303,33,light,C,27.88246036,611.25,0.61125,0.001249844,0,-0.001362963,0.002612807,0.337348472,NP,M60C
750,M60Cc_3303D,137.7704544,-0.006505952,32.45508405,M60Cc,M6,3303D,3303,33,dark,C,27.88246036,611.25,0.61125,-0.003976763,0,-0.000960609,-0.003016154,-0.389425989,R,M60C
751,M60Cc_3405,127.303163,-0.005170128,32.98505792,M60Cc,M6,3405,3405,34,light,C,27.88246036,611.25,0.61125,-0.003160241,0,-0.001581319,-0.001578922,-0.203860065,NP,M60C
752,M60Cc_3405D,121.3365446,-0.006001112,33.06132336,M60Cc,M6,3405D,3405,34,dark,C,27.88246036,611.25,0.61125,-0.00366818,0,-0.001064482,-0.002603698,-0.336172308,R,M60C
753,M60Cd_2705,164.0930947,0.003056919,26.46612711,M60Cd,M6,2705,2705,27,light,C,18.41918897,612.875,0.612875,0.001873509,0,-0.00046209,0.002335599,0.456488981,NP,M60C
754,M60Cd_2705D,165.1582243,-0.003545145,26.37104371,M60Cd,M6,2705D,2705,27,dark,C,18.41918897,612.875,0.612875,-0.00217273,0,-0.000412565,-0.001760165,-0.344021342,R,M60C
755,M60Cd_2801,206.8234898,0.004047307,27.2167535,M60Cd,M6,2801,2801,28,light,C,18.41918897,612.875,0.612875,0.002480493,0,-0.000103801,0.002584294,0.50509605,NP,M60C
756,M60Cd_2801D,208.2390307,-0.003976892,27.14272051,M60Cd,M6,2801D,2801,28,dark,C,18.41918897,612.875,0.612875,-0.002437338,0,-0.000169487,-0.00226785,-0.443247579,R,M60C
757,M60Cd_2902,213.9325027,0.005515098,28.47398725,M60Cd,M6,2902,2902,29,light,C,18.41918897,612.875,0.612875,0.003380066,0,-4.75E-05,0.003427558,0.669910583,NP,M60C
758,M60Cd_2902D,216.6666239,-0.00353893,28.46268585,M60Cd,M6,2902D,2902,29,dark,C,18.41918897,612.875,0.612875,-0.002168922,0,-3.71E-05,-0.002131787,-0.416654314,R,M60C
759,M60Cd_3004,132.0480051,-0.001934064,29.27917435,M60Cd,M6,3004,3004,30,light,C,18.41918897,612.875,0.612875,-0.00118534,0,-0.002305267,0.001119927,0.218887923,NP,M60C
760,M60Cd_3004D,139.084685,-0.007120342,29.22632754,M60Cd,M6,3004D,3004,30,dark,C,18.41918897,612.875,0.612875,-0.004363879,0,-0.002192911,-0.002170968,-0.424312131,R,M60C
761,M60Cd_3106,132.0551503,-0.000345073,30.01212774,M60Cd,M6,3106,3106,31,light,C,18.41918897,612.875,0.612875,-0.000211486,0,-0.001763068,0.001551582,0.303254051,NP,M60C
762,M60Cd_3106D,129.8075702,-0.006351572,30.08975493,M60Cd,M6,3106D,3106,31,dark,C,18.41918897,612.875,0.612875,-0.00389272,0,-0.001704527,-0.002188193,-0.427678709,R,M60C
763,M60Cd_3201,177.859986,0.00451521,31.20467013,M60Cd,M6,3201,3201,32,light,C,18.41918897,612.875,0.612875,0.002767259,0,-0.000909697,0.003676957,0.718655063,NP,M60C
764,M60Cd_3201D,179.4045216,-0.0054361,31.2462774,M60Cd,M6,3201D,3201,32,dark,C,18.41918897,612.875,0.612875,-0.00333165,0,-0.000652856,-0.002678794,-0.523565839,R,M60C
765,M60Cd_3303,137.8810477,0.00097113,32.44314712,M60Cd,M6,3303,3303,33,light,C,18.41918897,612.875,0.612875,0.000595181,0,-0.001362963,0.001958145,0.382716151,NP,M60C
766,M60Cd_3303D,136.6135843,-0.004690274,32.39515989,M60Cd,M6,3303D,3303,33,dark,C,18.41918897,612.875,0.612875,-0.002874552,0,-0.000960609,-0.001913943,-0.374076921,R,M60C
767,M60Cd_3404,134.7481907,-0.003703417,33.26522731,M60Cd,M6,3404,3404,34,light,C,18.41918897,612.875,0.612875,-0.002269731,0,-0.001816068,-0.000453663,-0.088667748,NP,M60C
768,M60Cd_3404D,130.2380705,-0.004633816,33.24075575,M60Cd,M6,3404D,3404,34,dark,C,18.41918897,612.875,0.612875,-0.00283995,0,-0.001166913,-0.001673037,-0.32699223,R,M60C
